     2.000      4.000      3.000      2.000      3.000      0.000      0.000      0.000      0.000      2.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      4.000      3.000      3.000      4.000      4.000      3.000      2.000      3.000      3.000      3.000      4.000      3.000      3.000      3.000     -0.636      0.283      0.019      0.460     -0.615      0.464     -0.575      0.442      0.643      0.402     -0.750      0.499     -0.726      0.531  996
     1.000      1.000      2.000      0.000      2.000      3.000      2.000      4.000      2.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      3.000      3.000      3.000      0.000      1.000      1.000      1.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000     -1.381      0.272     -0.724      0.456      1.233      0.355      1.151      0.452     -0.453      0.381      0.019      0.491     -0.616      0.519 1628
     5.000      3.000      3.000      4.000      4.000      0.000      0.000      1.000      0.000      1.000      3.000      0.000      5.000      5.000      4.000      5.000      3.000      5.000      4.000      4.000      4.000      4.000      3.000      3.000      2.000      4.000      3.000      4.000      4.000      4.000      4.000      5.000      0.099      0.290      0.473      0.467     -0.193      0.407     -0.494      0.446      0.822      0.398     -0.784      0.507      0.222      0.549 1766
     4.000      5.000      4.000      4.000      3.000      1.000      1.000      1.000      0.000      2.000      4.000      4.000      4.000      3.000      4.000      3.000      5.000      4.000      4.000      3.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.009      0.284      0.940      0.476      0.374      0.369     -0.315      0.453     -0.093      0.400      0.356      0.516      0.175      0.547  314
     1.000      1.000      4.000      5.000      1.000      0.000      0.000      1.000      5.000      1.000      0.000      5.000      5.000      5.000      5.000      1.000      0.000      3.000      2.000      0.000      2.000      0.000      0.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.263      0.299     -0.359      0.472     -0.028      0.397      1.129      0.479     -2.083      0.395      0.539      0.527      0.253      0.558  559
     3.000      5.000      5.000      4.000      3.000      2.000      0.000      0.000      1.000      2.000      4.000      4.000      5.000      5.000      5.000      5.000      0.000      0.000      5.000      0.000      5.000      5.000      0.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      2.264      0.325     -0.818      0.492      0.497      0.399     -0.723      0.501     -2.242      0.377     -0.661      0.572      0.106      0.654 1344
     2.000      4.000      1.000      4.000      3.000      1.000      0.000      0.000      3.000      1.000      3.000      4.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      0.057      0.276     -0.495      0.457      0.034      0.396     -0.982      0.436     -1.354      0.361      0.271      0.511      1.478      0.577 1721
     1.000      1.000      3.000      2.000      2.000      2.000      1.000      4.000      1.000      2.000      1.000      1.000      1.000      1.000      1.000      3.000      3.000      4.000      4.000      4.000      1.000      0.000      3.000      2.000      2.000      0.000      1.000      1.000      3.000      0.000      0.000      0.000     -2.660      0.280      0.872      0.458      0.492      0.359     -0.107      0.434      1.117      0.396     -0.625      0.473     -1.110      0.541  481
     3.000      2.000      4.000      2.000      3.000      1.000      0.000      1.000      1.000      2.000      4.000      3.000      4.000      5.000      3.000      5.000      4.000      5.000      5.000      5.000      4.000      3.000      5.000      3.000      3.000      3.000      4.000      4.000      4.000      3.000      4.000      3.000     -0.533      0.290      0.135      0.466      0.254      0.378      0.425      0.449      1.909      0.484      0.041      0.500     -0.245      0.538  776
     3.000      4.000      3.000      4.000      3.000      0.000      0.000      0.000      1.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      5.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      4.000      0.573      0.291     -0.434      0.468     -0.245      0.444     -0.242      0.465     -0.279      0.406     -0.299      0.523      1.018      0.578  443
     1.000      2.000      3.000      4.000      3.000      0.000      0.000      1.000      1.000      1.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      2.000      2.000      3.000      1.000      1.000      4.000      3.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000     -0.638      0.275     -0.056      0.462     -0.321      0.400      0.702      0.456     -0.569      0.374     -0.693      0.489      0.556      0.540 1311
     2.000      3.000      3.000      3.000      3.000      1.000      0.000      0.000      0.000      2.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      5.000      3.000      5.000      4.000      3.000      3.000      3.000      3.000      4.000      3.000      5.000      5.000      4.000      4.000      0.344      0.293     -0.809      0.466     -0.247      0.443     -0.414      0.463      0.241      0.403     -1.215      0.496      0.533      0.551  507
     1.000      3.000      2.000      2.000      1.000      1.000      1.000      2.000      1.000      4.000      1.000      1.000      2.000      1.000      2.000      1.000      4.000      4.000      2.000      0.000      1.000      1.000      3.000      2.000      3.000      4.000      3.000      4.000      3.000      3.000      4.000      3.000     -1.521      0.270     -0.041      0.452      0.462      0.360     -0.902      0.425     -0.247      0.378      0.879      0.491      0.102      0.521 1725
     3.000      4.000      4.000      4.000      4.000      0.000      3.000      3.000      3.000      1.000      4.000      4.000      4.000      4.000      4.000      2.000      4.000      4.000      2.000      2.000      1.000      1.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.533      0.277      1.233      0.472      0.873      0.362      0.457      0.458     -0.666      0.379      0.760      0.514      0.243      0.540  628
     4.000      4.000      4.000      4.000      3.000      4.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      3.000      3.000      4.000      4.000      2.000      4.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      0.164      0.290      0.364      0.479      2.630      0.383      1.364      0.506     -0.313      0.392     -0.259      0.522     -0.810      0.536  686
     3.000      4.000      4.000      3.000      2.000          *      0.000      0.000      0.000      0.000      2.000      5.000      5.000      3.000      4.000      3.000      2.000      3.000      3.000      1.000      4.000      3.000      2.000      2.000      3.000      5.000      3.000      5.000      4.000      3.000      5.000      4.000      0.174      0.280      0.141      0.472     -1.554      0.652     -0.300      0.446     -1.241      0.379      0.269      0.484     -0.432      0.528  727
     1.000      2.000      2.000      1.000      2.000      0.000      0.000      0.000      0.000      0.000      1.000      5.000      5.000      5.000      3.000      5.000      3.000      5.000      5.000      5.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      3.000      5.000      5.000      5.000      5.000      0.269      0.304     -1.644      0.470     -1.674      0.670      0.359      0.461      1.217      0.469     -1.127      0.514      1.351      0.591  875
     3.000      5.000      4.000      4.000      4.000      1.000      2.000      1.000      1.000      1.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      0.323      0.287      0.770      0.479      0.621      0.367     -0.137      0.464     -0.094      0.404      1.328      0.539      0.369      0.548  535
     3.000      4.000      4.000      3.000      4.000      2.000      0.000      0.000      2.000      2.000      3.000      0.000      1.000      2.000      4.000      3.000      3.000      4.000      5.000      3.000      5.000      3.000      3.000      3.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      0.392      0.287      0.116      0.471      0.324      0.384     -2.043      0.440     -0.299      0.399      0.066      0.483      1.451      0.600 1498
     4.000      5.000      5.000      5.000      4.000      1.000      0.000      1.000      3.000      1.000      4.000      4.000      4.000      4.000      4.000      2.000          *      3.000          *      0.000      4.000      2.000      2.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      0.550      0.284      1.367      0.492      0.422      0.376     -0.447      0.459     -1.661      0.388     -0.123      0.515      0.236      0.541 1534
     3.000      1.000      4.000      3.000      4.000      0.000      0.000      0.000      0.000      1.000      4.000      5.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      3.000      4.000      3.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000     -0.163      0.285      0.134      0.474     -1.153      0.559      0.038      0.448      0.367      0.399     -0.356      0.498     -0.108      0.547 1652
     0.000      2.000      2.000      2.000      1.000      0.000      3.000      2.000      2.000      2.000      4.000      3.000      2.000      3.000      2.000      4.000      5.000      3.000      1.000      1.000      1.000      0.000      1.000      3.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      1.000     -1.477      0.293     -0.471      0.462      0.465      0.361      0.269      0.447     -0.202      0.372      1.749      0.520      0.070      0.538 1259
     1.000      3.000      4.000      4.000      3.000      2.000      1.000      3.000      5.000      3.000      1.000      2.000      4.000      4.000      4.000      2.000      3.000      1.000      5.000      5.000      4.000      3.000      3.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      5.000      0.593      0.282     -0.437      0.468      1.592      0.360     -1.383      0.443     -1.153      0.361      0.575      0.507      0.073      0.542 1052
     2.000      4.000      2.000      2.000      3.000      1.000      0.000      1.000      1.000      3.000      3.000      4.000      5.000      4.000      4.000      3.000          *      5.000      3.000      0.000      4.000      3.000      4.000      3.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      5.000     -0.116      0.283     -0.654      0.457      0.357      0.379      0.359      0.458      0.127      0.382     -0.444      0.501      0.621      0.542 1514
     0.000      0.000      5.000      5.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      5.000      0.000      0.000      0.000      0.000      0.000     -2.758      0.395      1.632      0.514     -1.932      0.544     -1.726      0.582     -1.940      0.506      0.464      0.549     -2.260      0.645  364
     0.000      2.000      3.000      1.000      1.000      0.000      1.000      0.000      0.000      0.000      4.000      3.000      4.000      5.000      4.000      3.000          *      3.000      0.000      2.000      2.000      0.000      3.000      2.000      2.000      4.000      3.000      3.000      3.000      2.000      3.000      2.000     -1.527      0.289     -0.385      0.466     -0.814      0.414      1.424      0.454     -0.399      0.386      0.427      0.504     -0.949      0.526 1453
     1.000      1.000      1.000      1.000      3.000      0.000      1.000      1.000      1.000      2.000      1.000      1.000      1.000      1.000      1.000      4.000      4.000      5.000      0.000      5.000      1.000      1.000      3.000      3.000      2.000      4.000      3.000      4.000      3.000      2.000      2.000      2.000     -2.178      0.269      0.091      0.456     -0.238      0.372     -0.500      0.428      1.516      0.394      1.666      0.491     -0.660      0.501 1849
     1.000      5.000      2.000      1.000      2.000      4.000      3.000      3.000      5.000      2.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      2.000      4.000      4.000      4.000      4.000      5.000          *      3.000      3.000      5.000      5.000      5.000      4.000      0.224      0.291     -1.119      0.463      1.990      0.360      0.401      0.462      0.590      0.391     -1.051      0.538      1.231      0.573  299
     3.000      4.000      4.000      1.000      4.000      1.000      2.000      0.000      4.000      1.000      3.000      3.000      4.000      4.000      3.000      3.000      3.000      3.000      0.000      1.000      3.000      4.000      4.000      3.000      2.000      3.000      5.000      5.000      4.000      4.000      5.000      4.000      0.139      0.278      0.250      0.468      0.687      0.366     -1.048      0.442     -0.814      0.377      0.198      0.478     -0.064      0.539  982
     2.000      3.000      2.000      5.000      1.000      0.000      0.000      0.000      0.000      0.000      1.000      3.000      2.000      4.000      4.000      3.000      1.000      4.000      1.000      2.000      2.000      0.000      2.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.986      0.292      0.185      0.461     -1.451      0.555      0.020      0.454     -0.610      0.388      0.985      0.521      0.651      0.555  852
     0.000      4.000      3.000      0.000      3.000      2.000      0.000      1.000      1.000      3.000      5.000      5.000      5.000      5.000      4.000      1.000      5.000      3.000      3.000      0.000      0.000      0.000      0.000      3.000      5.000      4.000      4.000      4.000      3.000      5.000      5.000      4.000     -0.503      0.322     -0.826      0.480      0.285      0.381      1.918      0.509     -1.539      0.393      0.633      0.539      1.146      0.564  791
     2.000      4.000      3.000      2.000      1.000      2.000      2.000      2.000      2.000      2.000      3.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      4.000      4.000      0.000      4.000      2.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000          *     -1.001      0.287     -0.014      0.460      0.889      0.355      1.366      0.461      1.266      0.413      0.372      0.497      0.867      0.568 1484
     1.000      3.000      3.000      4.000      2.000      2.000      1.000      1.000      2.000      1.000      4.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      2.000      2.000      1.000      2.000      3.000      2.000      3.000      4.000      3.000      4.000      5.000      5.000      4.000      3.000     -0.772      0.273      0.091      0.458      0.341      0.364      0.282      0.442      0.093      0.400      0.167      0.498      0.970      0.527 1651
     5.000      5.000      5.000      5.000      5.000      0.000      0.000      0.000      0.000      0.000      5.000      5.000      5.000      5.000      3.000      4.000      5.000      5.000      3.000      4.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      0.722      0.302      2.084      0.599     -0.998      0.581      0.280      0.490      0.225      0.408     -0.445      0.533     -0.357      0.556  409
     2.000      4.000      3.000      3.000      1.000      0.000      0.000      1.000      2.000      1.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      1.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000     -0.374      0.282     -0.105      0.461     -0.013      0.390     -1.345      0.430      0.419      0.397      0.671      0.515      2.209      0.599 1050
     1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      2.000      1.000      1.000      2.000      4.000      3.000      1.000      4.000      3.000      2.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      2.000     -1.238      0.274     -1.089      0.464     -1.585      0.585     -0.581      0.431     -0.094      0.387      0.118      0.496     -0.451      0.520 1221
     2.000      4.000      3.000      3.000      2.000      2.000      2.000      1.000      1.000      3.000      4.000      4.000      4.000      4.000      3.000      4.000      5.000      4.000      4.000      1.000      4.000      4.000      4.000      3.000      4.000      5.000      4.000      4.000      4.000      5.000      3.000      4.000      0.297      0.290     -0.719      0.462      0.970      0.362     -0.239      0.460      0.279      0.403      0.218      0.512     -0.209      0.534 1639
     4.000      3.000      5.000      4.000      4.000      0.000      0.000      0.000      0.000      1.000      4.000      4.000      3.000      4.000      3.000      2.000      4.000      4.000      5.000      0.000      3.000      3.000      1.000      2.000      0.000      4.000      3.000      4.000      2.000      2.000      4.000      5.000     -0.346      0.277      1.633      0.475     -1.069      0.508     -0.454      0.451     -0.758      0.381     -0.269      0.501     -0.947      0.515  480
     4.000      4.000      4.000      4.000      3.000      0.000      1.000      0.000      0.000      1.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      3.000      1.000      3.000      3.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      3.000     -0.516      0.278      1.107      0.472     -0.464      0.408      0.170      0.453     -0.020      0.400      0.774      0.515     -0.562      0.526  249
     5.000      5.000      5.000      5.000      5.000      3.000      3.000      3.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      3.000      3.000      3.000      0.484      0.296      1.964      0.564      1.738      0.358      1.312      0.578     -0.912      0.384     -0.153      0.525     -1.778      0.530 1185
     0.000      1.000      1.000      1.000      0.000      0.000      1.000      1.000      1.000      4.000      1.000      4.000      1.000      0.000      3.000      3.000      4.000      4.000      3.000      4.000      4.000      2.000      2.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000     -1.537      0.275     -1.240      0.476      0.047      0.371     -0.403      0.435      0.591      0.393      0.304      0.494     -0.442      0.522  711
     2.000      5.000      4.000      4.000      0.000      0.000      0.000      0.000      0.000      0.000      5.000      5.000      5.000      5.000      4.000      4.000      3.000      3.000      5.000      3.000      4.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      0.440      0.284     -0.406      0.476     -1.015      0.565      0.990      0.486     -0.722      0.381     -0.104      0.524     -0.100      0.541 1846
     2.000      3.000      3.000      2.000      3.000      4.000      0.000      0.000      0.000      4.000      3.000      1.000      3.000      2.000      2.000      4.000      5.000      5.000      2.000      0.000      3.000      2.000      4.000      3.000      3.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000     -0.840      0.275      0.165      0.456      0.036      0.388     -0.927      0.428      0.727      0.391      0.914      0.503      1.326      0.542  541
     3.000      3.000      4.000      2.000      2.000          *      1.000      2.000      2.000      2.000      1.000      4.000      3.000      3.000      3.000      2.000      4.000      4.000      1.000      2.000      2.000      0.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      4.000      4.000      3.000     -1.376      0.285      0.848      0.462      0.495      0.385      0.182      0.445     -0.151      0.382     -0.253      0.494      0.572      0.536 1377
     1.000      3.000      2.000      3.000      3.000      1.000      2.000      1.000      1.000      1.000      4.000      3.000      4.000      4.000      4.000      3.000      1.000      3.000      1.000      2.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000      3.000      3.000     -0.641      0.274     -0.410      0.456      0.427      0.365      0.358      0.447     -0.749      0.376     -0.154      0.491     -0.464      0.526 1446
     3.000      5.000      5.000      5.000      3.000      0.000      0.000      1.000      0.000      2.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      3.000      5.000      3.000      4.000      5.000      3.000      5.000      5.000      5.000      5.000      1.179      0.305      0.386      0.493      0.197      0.404      0.516      0.527     -0.201      0.401     -1.049      0.505      1.044      0.621  310
     3.000      3.000      4.000      3.000      1.000      0.000      0.000      0.000      2.000      1.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      0.601      0.295     -0.541      0.469     -0.230      0.428     -1.741      0.445     -1.085      0.384      1.436      0.581      1.205      0.619  743
     2.000      4.000      4.000      3.000      2.000      0.000      2.000      2.000      3.000      3.000      2.000      1.000      1.000      2.000      5.000      3.000      4.000      4.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000      5.000      5.000      4.000      2.000     -0.742      0.273      0.377      0.459      0.782      0.358     -0.675      0.428     -0.037      0.394      0.851      0.510      0.786      0.523  515
     2.000      3.000      3.000      3.000      4.000      1.000      0.000      0.000      0.000      2.000      5.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      3.000      0.000      2.000      2.000      2.000          *      4.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000     -0.673      0.280      0.260      0.460     -0.549      0.421     -0.100      0.439     -0.271      0.397      0.340      0.503      0.251      0.539  960
     1.000      4.000      5.000      5.000      5.000      0.000      0.000      0.000      2.000      0.000      4.000      5.000      3.000      4.000      5.000      3.000      4.000      4.000      3.000      3.000      3.000      0.000      0.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.340      0.293      1.440      0.482     -0.863      0.462      0.960      0.474     -0.800      0.400      0.865      0.521      0.331      0.554 1170
     5.000      5.000      5.000      4.000      5.000      0.000      0.000      0.000      1.000      0.000      5.000      4.000      2.000      4.000      5.000      2.000      3.000      2.000      3.000      0.000      3.000      2.000      0.000      3.000      4.000      4.000      3.000      4.000      3.000      3.000      4.000      3.000      0.031      0.274      2.050      0.515     -0.775      0.460     -0.011      0.453     -1.925      0.371     -0.004      0.507     -1.118      0.524  279
     2.000      4.000      2.000      1.000      2.000      1.000      1.000      1.000      1.000      1.000      4.000      4.000      4.000      4.000      3.000      4.000      5.000      5.000      4.000      4.000      4.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.312      0.287     -0.654      0.458      0.412      0.369      0.249      0.457      1.105      0.409      0.461      0.519      0.307      0.548  435
     5.000      5.000      4.000      4.000      5.000      3.000      1.000      2.000      3.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      3.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      1.242      0.310      0.510      0.500      1.742      0.361      0.613      0.549      0.376      0.412      0.959      0.620      0.035      0.561 1104
     4.000      5.000      5.000      4.000      4.000      1.000      0.000      1.000      0.000      1.000      4.000      4.000      5.000      4.000      4.000      5.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      0.333      0.286      1.278      0.487      0.037      0.390      0.061      0.462      0.382      0.388     -0.157      0.520      0.424      0.546 1044
     4.000      3.000      2.000      2.000      3.000      4.000      2.000      0.000      4.000      5.000      5.000      2.000      1.000      3.000      3.000      2.000      3.000      4.000      3.000      1.000      3.000      4.000      4.000      3.000      3.000      5.000      4.000      4.000      4.000      3.000      4.000      4.000     -0.294      0.279     -0.197      0.454      1.309      0.360     -1.075      0.435     -0.176      0.380      0.627      0.504     -0.568      0.533  426
     3.000      3.000      2.000      4.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000      4.000      5.000      5.000      4.000      4.000      4.000      4.000      5.000      1.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.727      0.344     -1.937      0.485      0.837      0.372     -0.798      0.487     -0.194      0.408      0.213      0.600      0.460      0.661 1088
     4.000      5.000      4.000      3.000      4.000      1.000      2.000      2.000      0.000      3.000      4.000      2.000      3.000      5.000      5.000      4.000      4.000      5.000      4.000      0.000      4.000      1.000      4.000      5.000      5.000      4.000      4.000      4.000      4.000      2.000      5.000      5.000     -0.211      0.274      1.031      0.472      0.832      0.358      0.258      0.437      0.274      0.385      0.797      0.507      0.461      0.520 1567
     0.000      2.000      3.000      1.000      2.000      0.000          *      0.000      0.000      1.000      0.000      0.000      2.000      2.000      4.000      5.000      4.000      5.000      4.000      1.000      2.000      3.000      4.000      3.000      2.000      1.000      3.000      2.000      5.000      4.000      4.000      3.000     -1.315      0.280     -0.483      0.464     -1.288      0.568     -0.723      0.442      1.378      0.402     -1.006      0.478      1.233      0.541  654
     3.000      4.000      3.000      3.000      4.000      0.000      0.000      0.000      0.000      1.000      3.000      4.000      2.000      4.000      4.000      4.000      4.000      4.000      3.000      1.000      2.000      2.000      3.000      3.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000     -0.543      0.278      0.507      0.462     -0.962      0.495      0.061      0.454     -0.076      0.403      0.706      0.514      0.002      0.536  600
     0.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      2.000      3.000      2.000      4.000      4.000      4.000      5.000      3.000      3.000      3.000      4.000      1.000      3.000      2.000      2.000      3.000      3.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000     -0.056      0.281     -2.483      0.484     -0.205      0.429      0.289      0.455     -0.950      0.377      0.490      0.509      1.450      0.581 1445
     5.000      5.000      5.000      4.000      4.000      1.000      0.000      0.000      0.000      2.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      0.000      4.000      1.000      2.000      3.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000     -0.246      0.281      1.789      0.490     -0.463      0.424     -0.035      0.452     -0.493      0.399     -0.747      0.498      0.698      0.542 1608
     1.000      1.000      1.000      1.000      2.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000     -1.055      0.277     -0.931      0.459      0.142      0.368     -0.512      0.434     -0.039      0.379     -0.274      0.495     -0.999      0.523 1824
         *      3.000          *          *      3.000      1.000      1.000      1.000      2.000      2.000      3.000      3.000      4.000      5.000      3.000      3.000      3.000      3.000      4.000      1.000      3.000      3.000      3.000      3.000          *      2.000      3.000      4.000      4.000      4.000      4.000      5.000     -0.073      0.294     -0.217      0.638      0.669      0.365     -0.242      0.451     -0.734      0.384     -1.055      0.495      0.306      0.541  304
     3.000      3.000      3.000      3.000      3.000      3.000      0.000      0.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000     -1.224      0.269      0.612      0.455      0.225      0.376     -0.097      0.432     -0.253      0.376     -1.030      0.473     -0.472      0.518  583
     3.000      5.000      3.000      4.000      4.000      0.000      1.000      1.000      1.000      1.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000      3.000      4.000      4.000      3.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      0.456      0.290      0.156      0.468      0.287      0.378      0.033      0.464      0.329      0.390      0.344      0.513     -0.269      0.548 1559
     0.000      1.000      0.000      0.000      1.000      5.000      0.000      5.000      5.000      5.000      0.000      0.000      0.000      0.000      0.000      4.000      4.000      4.000      2.000      4.000      3.000      2.000      4.000      1.000      4.000      4.000      4.000      4.000      5.000      3.000      3.000      3.000     -1.904      0.283     -1.470      0.507      1.715      0.382     -1.655      0.512      1.372      0.404      1.517      0.507      0.524      0.523  412
     4.000      5.000      4.000      4.000      4.000      0.000      0.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.771      0.366     -0.260      0.517      0.437      0.405      0.545      0.627      1.121      0.542      0.165      0.626      0.430      0.668 1700
     0.000      2.000      0.000      0.000      0.000      4.000      2.000      2.000      2.000      4.000      0.000      0.000      0.000      2.000      0.000      1.000      1.000      3.000      0.000      0.000      0.000      3.000      4.000      0.000      0.000      0.000      0.000      0.000      4.000      3.000      3.000      3.000     -2.443      0.289     -1.157      0.531      1.093      0.355     -1.100      0.489      0.168      0.380     -2.270      0.557      0.417      0.530  143
     2.000      2.000      2.000      1.000      1.000      1.000      0.000      1.000      2.000      1.000      1.000      3.000      3.000      2.000      3.000      2.000      5.000      4.000      2.000          *      4.000      2.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000     -0.765      0.278     -0.713      0.455      0.089      0.377     -0.762      0.433      0.078      0.413      0.696      0.510      0.246      0.539  790
     1.000      3.000      3.000      1.000      1.000      3.000      0.000      3.000      1.000      4.000      1.000      1.000      2.000      2.000      2.000      4.000      0.000      4.000      2.000      3.000      0.000      1.000      0.000      1.000      3.000      2.000      2.000      2.000      3.000      1.000      1.000      2.000     -2.267      0.271      0.408      0.457      0.436      0.362      0.054      0.425      0.467      0.387     -0.346      0.465     -0.634      0.500  623
     1.000      3.000      2.000      3.000      3.000      1.000      0.000      1.000      2.000      3.000      2.000      2.000      2.000      3.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      2.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000     -0.550      0.278     -0.457      0.457      0.388      0.372     -0.988      0.430      0.194      0.399      0.364      0.501      0.583      0.542  719
     4.000      5.000      4.000      3.000      1.000      3.000      3.000      1.000      2.000      4.000      3.000      2.000      3.000      2.000      4.000      1.000      2.000      1.000      3.000      0.000      4.000      2.000      0.000      5.000      5.000      2.000      3.000      2.000      5.000      4.000      3.000      5.000     -0.081      0.272      0.260      0.466      1.317      0.360     -1.206      0.427     -1.863      0.370     -1.614      0.473      0.659      0.525  973
     1.000      1.000      1.000      2.000      0.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000      1.000      4.000      4.000      2.000      0.000      3.000      1.000      0.000      0.000      0.000      0.000      4.000      4.000      3.000      3.000      4.000      4.000      2.000      4.000      4.000     -1.626      0.330     -0.682      0.482      1.552      0.362      0.821      0.483     -1.094      0.386      1.052      0.522      0.321      0.566 1503
