     5.000      4.000      4.000      5.000      2.000      1.000      1.000      4.000      5.000      3.000      5.000      5.000      5.000      5.000      4.000      2.000      3.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000  600     -0.545      0.257      0.515      0.495     -0.985      0.388      0.397      0.466     -0.080      0.512      0.882      0.432      0.199      0.540
     2.000      2.000      2.000      1.000      4.000      1.000      5.000      3.000      5.000      5.000      5.000      6.000      4.000      4.000      5.000      2.000      4.000      5.000      5.000      6.000      5.000      6.000      6.000      6.000      6.000 1445     -0.220      0.257     -2.529      0.495      0.431      0.388      0.735      0.466     -0.700      0.512      0.745      0.432      1.629      0.540
     6.000      6.000      5.000      5.000      3.000      2.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      1.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000 1608      0.321      0.257      1.143      0.495      0.516      0.388     -0.310      0.466     -0.435      0.512     -0.849      0.432      0.053      0.540
     2.000      2.000      2.000      3.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000 1824     -1.123      0.257     -1.379      0.495     -0.972      0.388     -0.391      0.466     -0.073      0.512     -0.243      0.432     -0.646      0.540
     4.000          *          *      4.000      3.000      3.000      4.000      4.000      4.000      5.000      6.000      4.000      4.000      4.000      5.000      2.000      4.000      5.000      3.000      4.000      5.000      5.000      5.000      5.000      6.000  304     -0.211      0.271     -0.027      0.654      0.313      0.390      0.168      0.476     -0.796      0.514     -0.596      0.437      0.677      0.542
     4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      3.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000  583     -1.352      0.257      0.809      0.495      0.716      0.388      0.268      0.466     -0.136      0.512     -0.619      0.432     -0.371      0.540
     6.000      4.000      5.000      5.000      2.000      1.000      5.000      5.000      5.000      6.000      5.000      5.000      5.000      6.000      5.000      4.000      5.000      6.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000 1559      0.573      0.257      0.048      0.495     -0.103      0.388      0.159      0.466      0.497      0.512      0.425      0.432     -0.134      0.540
     2.000      1.000      1.000      2.000      6.000      6.000      6.000      1.000      1.000      1.000      1.000      1.000      5.000      5.000      3.000      5.000      4.000      5.000      5.000      5.000      5.000      6.000      4.000      4.000      4.000  412     -1.738      0.257     -1.449      0.495      2.157      0.388     -2.853      0.466      1.102      0.512      1.763      0.432      0.101      0.540
     6.000      5.000      5.000      5.000      2.000      2.000      3.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000 1700      1.548      0.257     -0.120      0.495      0.177      0.388      0.283      0.466      0.524      0.512      0.440      0.432      0.429      0.540
     3.000      1.000      1.000      1.000      5.000      5.000      6.000      1.000      1.000      1.000      3.000      1.000      2.000      4.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      5.000      4.000      4.000      4.000  143     -3.862      0.257     -0.109      0.495      0.767      0.388     -0.366      0.466     -0.092      0.512     -2.389      0.432      1.765      0.540
     3.000      3.000      2.000      2.000      2.000      3.000      2.000      2.000      4.000      4.000      3.000      4.000      6.000      5.000      3.000          *      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000  790     -0.331      0.258     -1.448      0.495     -0.504      0.388     -1.109      0.466      0.345      0.550      0.489      0.432     -0.010      0.540
     4.000      4.000      2.000      2.000      5.000      3.000      6.000      2.000      2.000      3.000      3.000      3.000      1.000      5.000      3.000      4.000      1.000      4.000      3.000      3.000      3.000      4.000      2.000      2.000      3.000  623     -2.992      0.257      0.998      0.495      0.799      0.388      0.143      0.466      0.447      0.512      0.304      0.432     -1.186      0.540
     4.000      3.000      4.000      4.000      4.000      3.000      4.000      3.000      3.000      3.000      4.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000  719     -0.246      0.257     -0.419      0.495      0.908      0.388     -1.453      0.466      0.569      0.512      0.215      0.432      0.178      0.540
     6.000      5.000      4.000      2.000      5.000      5.000      6.000      4.000      3.000      4.000      3.000      5.000      3.000      2.000      4.000      1.000      5.000      5.000      3.000      4.000      3.000      6.000      5.000      4.000      6.000  973     -0.131      0.257      0.273      0.495      2.142      0.388     -1.161      0.466     -2.109      0.512     -1.495      0.432      0.447      0.540
     2.000      2.000      3.000      1.000      5.000      5.000      5.000      5.000      4.000      2.000      5.000      5.000      1.000      4.000      2.000      1.000      1.000      4.000      4.000      4.000      5.000      5.000      3.000      5.000      5.000 1503     -2.270      0.257     -0.478      0.495      1.047      0.388      1.471      0.466     -1.041      0.512      1.357      0.432      0.505      0.540
     4.000      5.000      4.000      4.000      1.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      6.000      2.000      3.000      1.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000 1685     -1.298      0.257      1.251      0.495     -1.321      0.388      0.148      0.466     -1.459      0.512     -0.058      0.432     -0.137      0.540
     4.000      3.000      2.000      3.000      2.000      1.000      2.000      2.000      5.000      3.000      6.000      5.000      6.000      6.000      4.000      5.000      3.000      5.000      4.000      4.000      5.000      5.000      4.000      5.000          * 1408     -1.104      0.260     -0.643      0.495     -1.082      0.388      1.038      0.467      1.287      0.513      0.595      0.433      0.332      0.564
     3.000      2.000      4.000      2.000      4.000      3.000      3.000      6.000      3.000      4.000      5.000      6.000      5.000      4.000      3.000      2.000      5.000      4.000      2.000      3.000      3.000      4.000      4.000      3.000      4.000 1517     -0.802      0.257     -1.413      0.495      0.637      0.388      0.799      0.466     -0.344      0.512     -1.747      0.432     -1.093      0.540
     6.000      3.000      2.000      2.000      2.000      2.000      5.000      5.000      5.000      6.000      6.000      6.000      5.000      5.000      5.000      4.000      4.000      6.000      6.000      6.000      6.000      4.000      5.000      5.000      5.000 1603      0.142      0.257     -1.306      0.495     -0.072      0.388      1.125      0.466      0.036      0.512      1.563      0.432     -0.146      0.540
     4.000      4.000      3.000      2.000      3.000      4.000      3.000      5.000      4.000      4.000      4.000      4.000          *      5.000      4.000      2.000      6.000      5.000      4.000      5.000      5.000      6.000      4.000      5.000      4.000  516      0.223      0.257     -0.964      0.495      0.583      0.388     -0.956      0.466     -0.316      0.545     -0.215      0.432     -0.551      0.542
     4.000      3.000      1.000      2.000      1.000      1.000      6.000      3.000      5.000      5.000      5.000      3.000      3.000      4.000      2.000      1.000      3.000      3.000          *          *      4.000      5.000      2.000      1.000      2.000  941     -1.793      0.264     -0.767      0.496     -1.311      0.389      1.141      0.469     -0.725      0.513     -0.578      0.523     -2.087      0.547
     6.000      2.000      5.000      4.000      4.000      4.000      3.000      5.000      5.000      4.000      3.000      5.000      5.000      6.000      5.000      5.000      4.000      6.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000  713     -0.272      0.257     -0.179      0.495      0.959      0.388     -0.140      0.466      1.072      0.512      1.358      0.432      0.158      0.540
     2.000      2.000      2.000      2.000      1.000      1.000      2.000      3.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 1362     -0.066      0.257     -2.446      0.495     -1.373      0.388      0.262      0.466      0.112      0.512      0.258      0.432      0.037      0.540
     4.000      4.000      5.000      3.000      4.000      4.000      4.000      3.000      5.000      5.000      5.000      4.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      5.000      6.000      6.000      6.000      5.000      6.000 1612      0.472      0.257     -0.480      0.495      1.228      0.388     -0.459      0.466      1.230      0.512      0.962      0.432      0.711      0.540
     6.000      6.000      2.000      2.000      5.000      5.000      6.000      5.000      5.000      6.000      6.000      6.000      6.000      5.000      4.000      1.000      4.000      1.000      4.000      4.000      4.000      6.000      4.000      6.000      6.000  211     -0.533      0.257      0.749      0.495      2.013      0.388      1.539      0.466      0.117      0.512     -1.772      0.432      1.112      0.540
     5.000      4.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      6.000      4.000      4.000      5.000      6.000      4.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000  390     -0.309      0.257     -0.777      0.495     -0.525      0.388     -0.946      0.466      0.791      0.512     -0.802      0.432      0.454      0.540
     2.000      2.000      1.000      1.000      5.000      1.000      5.000      6.000      6.000      3.000      6.000      6.000      2.000      4.000      1.000      1.000      1.000      6.000      4.000      4.000      4.000      6.000      6.000      6.000      6.000  347     -1.732      0.257     -1.670      0.495      0.398      0.388      2.769      0.466     -1.229      0.512      0.974      0.432      2.628      0.540
     6.000      4.000      4.000      3.000      3.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      6.000      6.000      6.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 1113      0.635      0.257     -0.404      0.495      1.098      0.388     -0.185      0.466      1.024      0.512     -0.222      0.432     -0.399      0.540
     5.000      5.000      4.000      4.000      2.000      3.000      5.000      5.000      5.000      5.000      5.000      6.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000  661      0.138      0.257      0.234      0.495      0.130      0.388      0.490      0.466      0.110      0.512     -0.136      0.432     -1.351      0.540
     4.000      3.000      2.000      3.000      5.000      4.000      6.000      4.000      4.000      5.000      3.000      5.000      5.000      5.000      3.000      4.000      2.000          *      4.000      5.000      3.000      5.000      4.000      5.000      4.000  905     -1.841      0.261      0.141      0.497      1.287      0.388      0.918      0.467      0.728      0.514      0.313      0.461      0.704      0.540
     6.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      5.000      6.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      6.000 1337      1.307      0.257      1.124      0.495      3.170      0.388     -0.007      0.466      0.968      0.512      0.304      0.432      0.367      0.540
     4.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      3.000      3.000      6.000      4.000      4.000      4.000      4.000  607     -0.260      0.257      0.724      0.495      1.283      0.388     -0.456      0.466      0.624      0.512     -0.580      0.432     -1.186      0.540
     5.000      5.000      5.000      5.000      1.000      1.000      5.000      5.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      4.000      6.000      6.000      6.000      5.000      5.000      5.000      6.000      6.000      5.000 1805      1.341      0.257     -0.249      0.495     -0.448      0.388      0.334      0.466      0.000      0.512     -0.280      0.432      0.199      0.540
     5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 1175      0.330      0.257      0.651      0.495      1.980      0.388     -0.080      0.466      0.193      0.512      0.091      0.432     -0.263      0.540
     5.000      3.000      3.000      2.000      4.000      2.000      4.000      6.000      5.000      4.000      6.000      4.000      3.000      2.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      6.000      4.000      6.000      5.000  764     -1.429      0.257      0.046      0.495      0.293      0.388      1.588      0.466     -2.339      0.512      1.515      0.432      1.366      0.540
     2.000      2.000      2.000      3.000      3.000      2.000      3.000      2.000      6.000      3.000      6.000      6.000      5.000      5.000      4.000      4.000      2.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 1566     -1.380      0.257     -1.207      0.495     -0.509      0.388      1.861      0.466      0.608      0.512      1.201      0.432      0.948      0.540
     4.000      4.000      3.000      3.000      1.000      2.000      4.000      2.000      4.000      5.000      4.000      3.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000  404     -0.414      0.257     -0.307      0.495     -0.924      0.388     -0.901      0.466      0.571      0.512     -0.962      0.432     -0.498      0.540
     6.000      5.000      5.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      6.000      5.000      5.000      2.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      6.000 1269      0.003      0.257      1.391      0.495      2.024      0.388      0.340      0.466      0.165      0.512      0.058      0.432      0.367      0.540
     5.000      5.000      4.000      4.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      3.000      3.000      3.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000  212     -0.733      0.257      1.017      0.495      0.328      0.388      0.682      0.466     -0.628      0.512     -0.608      0.432      0.743      0.540
     2.000      1.000      5.000      1.000      2.000      1.000      3.000      6.000      6.000      5.000      6.000      6.000      5.000      4.000      4.000      1.000      6.000      5.000      5.000      5.000      6.000      5.000      5.000      5.000      4.000  603      0.636      0.257     -3.011      0.495     -0.516      0.388      0.948      0.466     -1.043      0.512      0.274      0.432     -0.631      0.540
     6.000      5.000      5.000      5.000      3.000      2.000      2.000      5.000      4.000      5.000      5.000      4.000      4.000      6.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      6.000 1081     -0.045      0.257      1.104      0.495      0.115      0.388     -0.167      0.466      0.480      0.512      0.405      0.432     -0.058      0.540
     6.000      3.000      1.000      2.000      4.000      2.000      6.000      6.000      6.000      4.000      6.000      5.000      4.000      5.000      2.000      5.000      4.000      3.000      3.000      4.000      4.000      3.000      5.000      4.000      2.000  840     -1.059      0.257     -0.807      0.495      0.808      0.388      1.953      0.466      0.411      0.512     -0.879      0.432     -0.898      0.540
     6.000      6.000      6.000      6.000      2.000      2.000      2.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      3.000      5.000      5.000      6.000      6.000      4.000      5.000      6.000      6.000      6.000      6.000 1785      1.004      0.257      1.096      0.495     -0.128      0.388      0.774      0.466      0.389      0.512     -0.268      0.432      0.888      0.540
     5.000      5.000      5.000      4.000      2.000      2.000      3.000      6.000      5.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      6.000      5.000      6.000  277      1.312      0.257     -0.395      0.495      0.116      0.388      0.056      0.466      0.820      0.512      0.361      0.432      0.259      0.540
     4.000      4.000      4.000      4.000      3.000      5.000      4.000      5.000      3.000      4.000      4.000      4.000      5.000      4.000      3.000      2.000      4.000      4.000      4.000          *      4.000      4.000          *          *      4.000 1319     -0.781      0.270      0.486      0.499      0.580      0.389     -0.408      0.471     -0.455      0.515     -0.468      0.474     -0.568      0.698
         *      6.000      5.000      4.000      2.000      3.000      5.000      5.000      6.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      3.000      3.000      4.000      5.000      5.000      6.000      6.000      4.000 1012     -0.103      0.259      1.302      0.518      0.009      0.392      0.641      0.467     -0.054      0.513     -1.370      0.433      0.983      0.540
     5.000      5.000      6.000      5.000      4.000      4.000      4.000      6.000      5.000      6.000      6.000      5.000      5.000      5.000      3.000      2.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000  589      1.406      0.257      0.048      0.495      1.598      0.388     -0.192      0.466     -0.870      0.512      0.519      0.432      0.450      0.540
     1.000      4.000      4.000      4.000      3.000      3.000      5.000      2.000      6.000      6.000      6.000      5.000      6.000      4.000      6.000      1.000      5.000      4.000      3.000      2.000      3.000      6.000      4.000      5.000      5.000  578     -0.302      0.257     -0.723      0.495      0.195      0.388      1.040      0.466     -0.210      0.512     -2.480      0.432      0.347      0.540
     5.000      3.000      5.000      4.000      4.000      4.000      4.000      6.000      6.000      6.000      6.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000          *      5.000      5.000      5.000  411      0.379      0.258     -0.563      0.495      1.289      0.388      1.276      0.466      0.255      0.512     -0.248      0.433     -0.084      0.575
     6.000      6.000      5.000      5.000      2.000      2.000      2.000      6.000      6.000      6.000      5.000      5.000      3.000      4.000      4.000      4.000          *      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000  339      0.529      0.459      1.053      0.584     -0.265      0.412      0.404      0.574     -1.026      0.520     -0.496      0.540     -0.270      0.623
     4.000      4.000      4.000      4.000      3.000      2.000      3.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      6.000      3.000      5.000      4.000      3.000      4.000      5.000      6.000      5.000      5.000      5.000  671      0.060      0.257     -0.292      0.495      0.140      0.388      0.058      0.466      0.231      0.512     -1.073      0.432      0.480      0.540
     4.000      4.000      3.000      4.000      3.000      2.000      4.000      4.000      5.000      5.000      4.000      4.000      3.000      4.000      3.000      2.000      4.000      5.000      4.000      5.000      5.000      5.000      6.000      5.000      5.000 1293     -0.212      0.257     -0.354      0.495      0.099      0.388     -0.175      0.466     -1.126      0.512      0.048      0.432      0.718      0.540
     3.000      5.000      6.000      5.000      5.000      5.000      5.000      6.000      6.000      6.000      6.000      6.000      1.000      1.000      6.000      1.000      6.000      6.000      5.000      5.000      5.000      5.000      6.000      6.000      6.000  825      1.431      0.257     -0.346      0.495      2.263      0.388      0.145      0.466     -3.405      0.512     -0.558      0.432     -0.089      0.540
     1.000      1.000      1.000      1.000      5.000      4.000      5.000      1.000      1.000      1.000      1.000      1.000      1.000      4.000      4.000      3.000      5.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 1015     -2.053      0.257     -1.873      0.495      1.033      0.388     -2.704      0.466     -0.077      0.512     -0.843      0.432     -1.752      0.540
     6.000      3.000      4.000      2.000      5.000      6.000      6.000      4.000      4.000      4.000      6.000      4.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000  393      0.807      0.257     -1.087      0.495      2.588      0.388     -0.755      0.466      1.119      0.512      1.022      0.432      0.841      0.540
     5.000      5.000      6.000      6.000      2.000      1.000      2.000      6.000      6.000      6.000      6.000      5.000      1.000      1.000      6.000      1.000      6.000      5.000      5.000      5.000      6.000      6.000      6.000      6.000      6.000  885      1.705      0.257     -0.064      0.495     -0.162      0.388     -0.346      0.466     -3.628      0.512     -0.716      0.432      0.243      0.540
     4.000      5.000      4.000      4.000      1.000      1.000      2.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000  218     -0.401      0.257      0.395      0.495     -1.297      0.388      0.639      0.466     -0.461      0.512     -0.781      0.432     -0.963      0.540
     2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      4.000      3.000      2.000      4.000      4.000      3.000      4.000      4.000      5.000      4.000      4.000      4.000  238     -1.273      0.257     -1.481      0.495     -1.018      0.388     -0.945      0.466     -0.817      0.512     -0.436      0.432     -0.231      0.540
     6.000      5.000      5.000      5.000      3.000      4.000      5.000      5.000      6.000      5.000      6.000      6.000      4.000      6.000      6.000      4.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      5.000 1455      1.353      0.257      0.057      0.495      1.175      0.388      0.102      0.466      0.179      0.512      0.603      0.432     -0.061      0.540
     6.000      6.000      6.000      5.000      1.000      2.000      2.000      5.000      6.000      6.000      6.000      6.000      5.000      5.000      5.000      3.000      6.000      5.000      5.000      6.000      5.000      6.000      6.000      6.000      6.000  485      1.541      0.257      0.507      0.495     -0.470      0.388      0.061      0.466     -0.618      0.512     -0.709      0.432      0.591      0.540
     5.000      5.000      5.000      5.000      2.000      2.000      1.000          *      6.000      6.000      6.000      5.000      5.000      6.000      6.000      6.000      5.000      6.000      5.000      5.000      5.000      5.000          *          *      5.000  874      0.703      0.266      0.243      0.499     -0.367      0.389      0.637      0.481      0.837      0.513      0.078      0.441     -0.269      0.699
     6.000      5.000      4.000      4.000      4.000      3.000      4.000      6.000      6.000      6.000      5.000      5.000      4.000      6.000      5.000      5.000      2.000      3.000      4.000      4.000      4.000      5.000      6.000      6.000      4.000  437     -1.051      0.257      1.473      0.495      0.652      0.388      1.912      0.466      1.098      0.512     -0.623      0.432      1.586      0.540
     3.000      3.000      3.000      3.000      3.000      1.000      4.000      3.000      2.000      2.000      2.000      2.000      3.000      4.000      4.000      2.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000      3.000 1748     -2.008      0.257      0.179      0.495     -0.585      0.388     -1.377      0.466     -0.141      0.512     -0.900      0.432     -0.150      0.540
     3.000      3.000      3.000      2.000      6.000      2.000      2.000      4.000      3.000      3.000      5.000      5.000      3.000      5.000      3.000      4.000      4.000      2.000      3.000      3.000      1.000      5.000      4.000      4.000      2.000 1223     -1.745      0.257     -0.575      0.495      1.119      0.388      0.966      0.466      0.618      0.512     -2.212      0.432     -0.519      0.540
     5.000      6.000      3.000      1.000      1.000      1.000      3.000      3.000      6.000      6.000      6.000      6.000      1.000      6.000      5.000      4.000      3.000      5.000      5.000      6.000      4.000      4.000      5.000      6.000          * 1407     -0.312      0.260      0.119      0.495     -1.257      0.388      1.415      0.467     -0.129      0.513      0.291      0.433      0.456      0.564
     3.000      4.000      5.000      5.000      2.000      1.000      2.000      2.000      4.000      2.000      3.000      4.000      2.000      4.000      4.000      5.000      2.000      4.000      5.000      5.000      5.000      6.000      2.000      6.000      6.000 1250     -1.372      0.257      1.290      0.495     -1.189      0.388     -0.784      0.466     -0.463      0.512      1.289      0.432      0.391      0.540
     6.000      5.000      5.000      5.000      1.000      2.000      3.000      1.000      5.000      5.000      5.000      6.000      4.000      6.000      5.000      2.000      5.000      6.000      5.000      6.000      4.000      5.000      6.000      5.000      5.000 1677      0.648      0.257      0.293      0.495     -0.722      0.388     -0.367      0.466     -0.089      0.512     -0.136      0.432      0.348      0.540
     6.000      6.000      6.000      6.000          *      1.000      6.000      6.000      6.000      6.000      6.000      6.000          *          *      6.000          *      6.000      6.000      6.000      5.000      6.000      6.000      6.000      1.000      2.000  450      1.229      0.265      0.461      0.497      0.722      0.590      0.742      0.475      0.875      0.870      0.438      0.439     -2.152      0.544
     3.000      4.000      3.000      2.000      2.000      2.000      6.000      4.000      4.000      4.000      4.000      4.000      6.000      5.000      4.000      2.000      2.000      4.000      6.000      4.000      4.000      5.000      5.000      5.000      4.000  784     -1.477      0.257      0.142      0.495     -0.630      0.388      0.542      0.466      0.569      0.512      0.612      0.432      1.057      0.540
     4.000          *          *      1.000      4.000      4.000      6.000      5.000          *      5.000      5.000      5.000      6.000      6.000      6.000      6.000      6.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000  428      0.232      0.273     -1.351      0.655      1.494      0.390      0.059      0.512      1.428      0.514     -0.561      0.437     -0.070      0.544
     4.000      5.000      4.000      4.000      2.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000  220      0.201      0.257      0.093      0.495     -0.336      0.388     -1.038      0.466     -0.154      0.512      0.098      0.432     -0.085      0.540
     2.000      3.000      3.000      3.000      4.000          *      5.000          *      5.000      5.000      5.000      4.000      3.000      5.000      4.000      4.000      1.000      6.000      6.000      5.000      5.000      5.000      1.000      1.000      1.000 1636     -2.162      0.258     -0.077      0.498      0.261      0.421      1.977      0.478      0.551      0.512      2.964      0.432     -2.949      0.541
     5.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 1054      0.343      0.257      0.405      0.495      1.287      0.388     -0.093      0.466      0.115      0.512      0.040      0.432     -0.246      0.540
     3.000      5.000      5.000      5.000      2.000      2.000      2.000      4.000      6.000      4.000      5.000      5.000      5.000      5.000      4.000      3.000      4.000      5.000      6.000      5.000      5.000      4.000      5.000      5.000      4.000  620     -0.047      0.257      0.466      0.495     -0.625      0.388      0.371      0.466     -0.008      0.512      0.733      0.432     -0.571      0.540
     2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000 1395     -1.494      0.257     -1.161      0.495     -1.038      0.388     -1.978      0.466      0.125      0.512      0.117      0.432     -0.766      0.540
     4.000      3.000      4.000      3.000      4.000      1.000      3.000      5.000      6.000      5.000      6.000      5.000          *          *          *      1.000      4.000      5.000      5.000      3.000      2.000      4.000      5.000      4.000      3.000  749     -0.692      0.261     -0.782      0.496      0.187      0.389      1.757      0.471     -0.723      0.785     -1.117      0.434     -0.632      0.544
     4.000      4.000      3.000      3.000      4.000      4.000      3.000      3.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      3.000      6.000      5.000      5.000      6.000          *      6.000 1676      0.066      0.258     -0.652      0.496      1.054      0.388     -0.683      0.467      0.225      0.513     -0.095      0.433      0.849      0.600
     4.000      5.000      5.000      5.000      3.000      3.000      2.000      4.000      5.000      4.000      6.000      6.000      5.000      6.000      6.000      5.000      5.000      6.000      6.000      5.000      5.000      4.000      5.000      5.000      3.000  297      0.394      0.257      0.225      0.495      0.318      0.388      0.376      0.466      0.930      0.512      0.740      0.432     -1.147      0.540
     6.000      6.000      6.000      6.000      2.000      1.000      2.000      6.000      5.000      6.000      6.000      5.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000 1398      1.638      0.257      0.666      0.495     -0.047      0.388     -0.362      0.466      0.493      0.512      0.360      0.432      0.445      0.540
     5.000      6.000      6.000      5.000      2.000      3.000      3.000      5.000      4.000      3.000      5.000      5.000      5.000      5.000      4.000      3.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000 1627      0.256      0.257      1.344      0.495     -0.033      0.388     -0.554      0.466     -0.062      0.512     -0.533      0.432     -0.335      0.540
     6.000      5.000      4.000      4.000      2.000      1.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      2.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000  766      0.094      0.257      0.456      0.495     -0.593      0.388      0.312      0.466     -0.198      0.512      0.238      0.432      0.204      0.540
     5.000      5.000      5.000      5.000      2.000      2.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      3.000      5.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      6.000 1243      0.245      0.257      0.619      0.495     -0.262      0.388      0.136      0.466     -0.117      0.512     -1.358      0.432      0.290      0.540
     3.000      3.000      2.000      2.000      2.000      2.000      4.000      3.000      5.000      5.000      6.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      6.000  756     -0.160      0.257     -1.748      0.495     -0.420      0.388      0.635      0.466      0.138      0.512     -0.286      0.432     -0.625      0.540
     4.000      4.000      3.000      3.000      3.000      3.000      4.000      5.000      6.000      5.000      6.000      6.000      4.000      5.000      3.000      3.000      4.000      6.000      5.000      5.000      5.000      6.000      6.000      6.000      6.000 1382      0.145      0.257     -0.804      0.495      0.357      0.388      1.226      0.466     -0.491      0.512      0.428      0.432      1.397      0.540
     6.000      5.000      5.000      5.000      4.000      3.000      6.000      3.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      4.000      3.000      3.000      5.000      5.000      5.000      5.000  323     -0.277      0.257      1.198      0.495      1.217      0.388     -0.438      0.466      0.543      0.512     -2.047      0.432      0.398      0.540
     3.000      3.000      3.000      4.000      2.000      1.000      2.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000  626     -0.248      0.257     -1.062      0.495     -0.794      0.388      0.616      0.466      0.239      0.512     -0.866      0.432     -0.972      0.540
